date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2014-03-03,9.54128635148,9.52128336019,0.639353527597,26.1586700884,124,98,
2014-03-04,9.54134112225,9.51889254408,0.642617395565,26.1586700884,124,98,
2014-03-05,9.54140630306,9.52141479311,0.646385560288,26.1586700884,124,97,
2014-03-06,9.54148065512,9.51772004431,0.650255200324,26.1586700884,124,97,
2014-03-07,9.54153119484,9.50785419179,0.653442760274,26.1586700884,124,64,
2014-03-08,9.53507895691,9.49755689791,0.656063111796,26.1586700884,124,64,
2014-03-09,10.0146710962,9.52145993673,0.682632809364,26.1586700884,124,64,
2014-03-10,10.0147078135,9.54596324214,0.687326619756,26.1586700884,124,64,
2014-03-11,9.88056892152,9.56152049582,0.666740308231,26.1586700884,124,65,
2014-03-12,9.43367347559,9.56699053169,0.606449201872,26.1586700884,124,101,
2014-03-13,9.39327508854,9.56858700514,0.580160940696,26.1586700884,124,102,
2014-03-14,9.3413575099,9.56671777373,0.575535382404,26.1586700884,124,102,
2014-03-15,9.34352071664,9.56498983644,0.580389209142,26.1586700884,124,102,
2014-03-16,9.27996585724,9.55902188755,0.578124097719,26.1586700884,124,102,
2014-03-17,9.16247327865,9.5404225561,0.586318122409,26.1586700884,124,102,
2014-03-18,9.16247333962,9.51516835531,0.587944977792,26.1586700884,124,102,
2014-03-19,9.16247281691,9.48991046828,0.589531100419,26.1586700884,124,102,
2014-03-20,9.11945194881,9.461780178,0.588681774996,26.1586700884,124,102,
2014-03-21,9.11393175597,9.43327691806,0.588108315168,26.1586700884,124,102,
2014-03-22,9.09880765184,9.40376201519,0.594331749988,26.1586700884,124,102,
2014-03-23,8.78393199595,9.35368555113,0.58974314809,26.1586700884,124,103,
2014-03-24,8.92597823706,9.28110602718,0.584902206283,26.1586700884,124,103,
2014-03-25,8.93300209832,9.20899231284,0.599869597276,26.1586700884,124,103,
2014-03-26,8.93301582239,9.14582210623,0.602174501469,26.1586700884,124,103,
2014-03-27,8.92380136819,9.1118306324,0.415547375164,26.1586700884,124,116,
2014-03-28,8.74466920521,9.06859024018,0.414740888134,26.1586700884,124,113,
2014-03-29,8.9045606871,9.03947045199,0.43026617061,26.1586700884,124,113,
2014-03-30,8.90459472293,9.01020871908,0.434422032246,26.1586700884,124,112,
2014-03-31,8.9046179374,8.98518552442,0.438217227147,26.1586700884,124,112,12.05289
2014-04-01,8.90465672769,8.96799775436,0.442518454185,26.1586700884,124,109,
2014-04-02,8.9046810361,8.95081160079,0.446700598623,26.1586700884,124,109,
2014-04-03,8.90472476908,8.9336283976,0.451106491642,26.1586700884,124,109,
2014-04-04,8.91445827697,8.91996215281,0.43683174778,26.1586700884,124,110,
2014-04-05,9.11486297751,8.92002423425,0.430871102837,26.1586700884,124,114,
2014-04-06,9.81912893286,8.96804565299,0.414734603652,26.1586700884,124,114,
2014-04-07,9.81912649371,9.0370586195,0.418307797739,26.1586700884,124,114,
2014-04-08,9.81912104655,9.09660147347,0.421802794358,26.1586700884,124,110,
2014-04-09,9.81911975764,9.15567598409,0.425713644305,26.1586700884,124,107,
2014-04-10,9.81911329331,9.21474914882,0.429886315284,26.1586700884,124,107,
2014-04-11,9.79209837818,9.27263561615,0.394984197775,26.1586700884,124,113,
2014-04-12,10.17839927,9.36821762047,0.369006548222,26.1586700884,124,102,
2014-04-13,10.2338213596,9.45683499864,0.395348749762,26.1586700884,124,102,
2014-04-14,10.3146248697,9.55083700842,0.40545087372,26.1586700884,124,102,
2014-04-15,10.265971002,9.64159387939,0.380015650019,26.1586700884,124,108,
2014-04-16,10.3024199841,9.73477809649,0.380257427277,26.1586700884,124,108,
2014-04-17,10.5348000093,9.8434526947,0.362803298439,26.1586700884,124,111,
2014-04-18,10.6331461968,9.95868078988,0.373526600663,26.1586700884,124,111,
2014-04-19,10.0802626065,10.0364010785,0.34992014268,26.1586700884,124,111,
2014-04-20,9.82550368015,10.0837771254,0.359734743282,26.1586700884,124,111,
2014-04-21,9.74622772414,10.0789170448,0.369868763699,26.1586700884,124,111,
2014-04-22,9.74622773148,10.0740571273,0.371879087264,26.1586700884,124,111,
